id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
296025,Female,22,1,37.0,0,< 1 Year,Yes,33968.0,152.0,100,0
115282,Male,24,1,6.0,1,< 1 Year,No,2630.0,152.0,183,0
69616,Female,40,1,47.0,0,1-2 Year,Yes,2630.0,156.0,201,0
312571,Female,26,1,8.0,1,< 1 Year,No,29576.0,152.0,168,0
174492,Male,38,1,2.0,0,1-2 Year,Yes,2630.0,163.0,140,1
147039,Male,37,1,8.0,0,1-2 Year,Yes,34223.0,163.0,208,0
142728,Male,40,1,50.0,0,1-2 Year,Yes,2630.0,124.0,260,0
173042,Male,50,1,41.0,0,1-2 Year,Yes,2630.0,156.0,281,1
280477,Female,26,1,18.0,1,< 1 Year,No,25574.0,152.0,217,0
285096,Male,51,1,8.0,1,1-2 Year,No,40459.0,7.0,261,0
22654,Male,50,1,17.0,0,1-2 Year,Yes,44297.0,124.0,84,0
144166,Female,34,1,8.0,0,1-2 Year,Yes,36834.0,124.0,223,0
359631,Female,43,1,8.0,0,1-2 Year,Yes,29419.0,124.0,142,1
358128,Female,24,1,30.0,1,< 1 Year,No,28702.0,152.0,26,0
107254,Female,25,1,28.0,0,< 1 Year,Yes,34468.0,152.0,148,0
63856,Female,44,1,36.0,0,1-2 Year,No,33398.0,124.0,35,0
117816,Male,45,1,28.0,0,1-2 Year,Yes,43357.0,124.0,282,0
79656,Male,42,1,28.0,0,1-2 Year,Yes,36986.0,26.0,146,0
318141,Female,45,1,28.0,0,1-2 Year,Yes,38287.0,26.0,298,1
130275,Male,73,1,28.0,1,1-2 Year,No,49591.0,26.0,14,0
334957,Female,23,1,13.0,0,< 1 Year,Yes,17907.0,26.0,110,0
51459,Female,25,1,11.0,1,< 1 Year,No,21802.0,152.0,113,0
332875,Female,48,1,46.0,0,1-2 Year,Yes,38687.0,26.0,31,0
14724,Male,24,1,47.0,1,< 1 Year,No,48401.0,152.0,199,0
204012,Male,43,1,28.0,1,1-2 Year,No,53350.0,13.0,45,0
65806,Male,64,1,28.0,0,> 2 Years,Yes,46920.0,124.0,101,0
266484,Male,51,1,14.0,0,1-2 Year,No,124950.0,26.0,140,0
300549,Male,52,1,46.0,0,> 2 Years,Yes,51180.0,11.0,158,0
375925,Female,48,1,8.0,1,1-2 Year,No,65729.0,124.0,53,0
81505,Male,25,1,50.0,1,< 1 Year,No,29812.0,152.0,201,0
377175,Female,29,1,18.0,1,1-2 Year,No,45030.0,124.0,36,0
103639,Male,47,1,47.0,0,1-2 Year,Yes,33362.0,16.0,263,0
321451,Female,24,1,29.0,1,< 1 Year,No,38877.0,152.0,267,0
204004,Female,35,1,28.0,1,1-2 Year,No,40086.0,26.0,30,0
363117,Male,67,1,28.0,0,> 2 Years,Yes,54798.0,13.0,161,0
61424,Male,50,1,28.0,1,1-2 Year,No,43279.0,124.0,68,0
19616,Female,63,1,50.0,0,1-2 Year,Yes,33661.0,8.0,113,0
166451,Female,50,1,28.0,1,1-2 Year,No,50939.0,122.0,131,0
32375,Female,30,1,28.0,0,1-2 Year,Yes,25273.0,154.0,155,0
255233,Female,56,1,28.0,0,1-2 Year,Yes,42344.0,124.0,174,1
128212,Male,33,1,28.0,0,< 1 Year,No,41081.0,152.0,254,0
103425,Female,42,1,28.0,0,1-2 Year,Yes,2630.0,124.0,26,1
11769,Male,60,1,28.0,0,1-2 Year,No,2630.0,26.0,234,0
108209,Female,48,1,28.0,0,1-2 Year,No,35458.0,124.0,195,0
328473,Female,59,1,47.0,0,1-2 Year,Yes,29102.0,124.0,268,1
53678,Male,38,1,38.0,0,1-2 Year,Yes,25690.0,157.0,157,0
281135,Female,23,1,33.0,1,< 1 Year,No,38257.0,152.0,87,0
263424,Male,22,1,50.0,0,< 1 Year,Yes,2630.0,152.0,224,0
212091,Male,43,1,28.0,0,1-2 Year,Yes,24456.0,124.0,84,0
90112,Male,44,1,30.0,1,1-2 Year,No,31529.0,26.0,60,0
262041,Male,22,1,45.0,1,1-2 Year,Yes,35564.0,26.0,268,0
333056,Male,58,1,28.0,0,1-2 Year,Yes,46968.0,163.0,72,1
271610,Female,25,1,50.0,1,< 1 Year,No,20467.0,160.0,202,0
234740,Male,63,1,28.0,0,> 2 Years,Yes,56223.0,26.0,67,0
336347,Female,73,1,46.0,0,1-2 Year,No,2630.0,26.0,278,0
72046,Female,20,1,5.0,0,< 1 Year,Yes,2630.0,160.0,234,0
182524,Female,61,1,11.0,0,1-2 Year,Yes,44614.0,26.0,126,0
152511,Female,25,1,41.0,1,< 1 Year,No,34394.0,152.0,163,0
28384,Male,36,1,49.0,0,1-2 Year,Yes,2630.0,153.0,174,0
151904,Female,23,1,41.0,1,< 1 Year,No,44993.0,26.0,193,0
266341,Female,22,1,28.0,1,< 1 Year,No,49978.0,152.0,45,0
209395,Male,63,1,43.0,1,< 1 Year,No,2630.0,1.0,243,0
94262,Male,42,1,28.0,0,1-2 Year,No,69748.0,26.0,87,0
38756,Female,42,1,28.0,0,1-2 Year,Yes,33904.0,122.0,160,1
101554,Male,61,1,3.0,0,1-2 Year,Yes,22940.0,124.0,21,0
181541,Female,24,1,8.0,1,< 1 Year,No,43380.0,152.0,293,0
365940,Male,56,1,28.0,0,1-2 Year,Yes,45973.0,124.0,292,0
15420,Female,43,1,40.0,0,1-2 Year,Yes,35218.0,157.0,255,0
59323,Female,33,1,11.0,1,< 1 Year,No,27479.0,152.0,294,0
37630,Male,39,1,36.0,1,1-2 Year,No,51138.0,26.0,39,0
12438,Male,44,1,20.0,0,1-2 Year,Yes,2630.0,26.0,145,0
179408,Male,58,1,36.0,0,1-2 Year,Yes,41903.0,124.0,100,0
54741,Male,21,1,8.0,0,< 1 Year,No,27800.0,152.0,10,0
15787,Male,41,1,11.0,0,1-2 Year,No,26054.0,120.0,102,0
66636,Female,45,1,28.0,1,1-2 Year,No,33112.0,26.0,236,0
200273,Female,72,1,26.0,1,1-2 Year,No,42565.0,26.0,126,0
159833,Female,35,1,31.0,0,1-2 Year,Yes,2630.0,152.0,232,0
72594,Male,51,1,28.0,0,1-2 Year,Yes,32386.0,26.0,27,0
344732,Male,72,1,11.0,0,1-2 Year,Yes,31689.0,124.0,142,0
64591,Female,79,1,8.0,0,1-2 Year,Yes,2630.0,124.0,110,0
210607,Female,48,1,11.0,0,1-2 Year,Yes,33046.0,157.0,167,1
325571,Male,74,1,12.0,1,1-2 Year,Yes,33406.0,26.0,176,0
365576,Female,46,1,8.0,0,1-2 Year,Yes,2630.0,124.0,15,0
17833,Male,52,1,28.0,1,1-2 Year,No,30884.0,26.0,65,0
368935,Female,48,1,28.0,0,1-2 Year,Yes,32027.0,26.0,266,1
278723,Female,26,1,1.0,1,< 1 Year,No,2630.0,152.0,139,0
229241,Female,25,1,36.0,1,< 1 Year,No,35727.0,152.0,233,0
153889,Male,39,1,41.0,1,1-2 Year,No,2630.0,156.0,261,0
230682,Female,24,1,28.0,0,1-2 Year,Yes,33006.0,154.0,160,0
367303,Female,41,1,28.0,0,1-2 Year,Yes,35737.0,124.0,104,0
202478,Female,20,1,8.0,1,< 1 Year,No,48842.0,160.0,285,0
316088,Female,24,1,28.0,0,< 1 Year,Yes,47646.0,151.0,199,0
356703,Male,73,1,39.0,1,1-2 Year,No,40796.0,127.0,95,0
256204,Male,22,1,11.0,0,< 1 Year,No,2630.0,152.0,191,0
82031,Female,37,1,12.0,0,1-2 Year,No,2630.0,156.0,184,1
108082,Male,44,1,28.0,0,1-2 Year,Yes,42521.0,124.0,135,0
79413,Male,57,1,48.0,0,1-2 Year,Yes,2630.0,26.0,278,0
281715,Male,24,1,8.0,0,< 1 Year,No,44000.0,152.0,170,0
231881,Female,57,1,28.0,0,1-2 Year,Yes,59318.0,26.0,171,1
137731,Male,30,1,15.0,1,< 1 Year,No,38202.0,152.0,194,0
223061,Male,22,1,30.0,1,< 1 Year,No,20338.0,152.0,25,0
3918,Female,33,1,30.0,0,1-2 Year,Yes,2630.0,157.0,125,1
41381,Male,42,1,28.0,0,1-2 Year,Yes,2630.0,124.0,241,0
235247,Female,53,1,28.0,0,1-2 Year,Yes,40790.0,122.0,138,0
152932,Female,52,1,29.0,0,1-2 Year,No,39046.0,124.0,174,0
83950,Male,39,1,28.0,0,1-2 Year,Yes,56519.0,124.0,174,0
61670,Male,26,1,26.0,0,< 1 Year,Yes,2630.0,156.0,146,1
217547,Female,23,1,34.0,0,< 1 Year,Yes,40910.0,154.0,238,0
102093,Male,74,1,28.0,1,1-2 Year,Yes,2630.0,56.0,103,0
81487,Male,62,1,8.0,0,1-2 Year,Yes,44136.0,26.0,92,0
186342,Female,69,1,28.0,0,> 2 Years,Yes,73250.0,158.0,44,0
314595,Male,50,1,28.0,0,1-2 Year,Yes,88124.0,26.0,103,0
161610,Male,63,1,12.0,0,1-2 Year,Yes,2630.0,157.0,83,0
262242,Male,28,1,12.0,1,< 1 Year,No,34130.0,152.0,95,0
265932,Male,20,1,12.0,1,< 1 Year,No,29833.0,160.0,245,0
148299,Female,22,1,28.0,0,< 1 Year,Yes,44067.0,152.0,297,0
67333,Female,38,1,28.0,1,1-2 Year,No,32194.0,61.0,163,0
366386,Female,24,1,3.0,1,< 1 Year,No,24930.0,152.0,108,0
364618,Male,33,1,4.0,0,< 1 Year,Yes,35324.0,124.0,107,1
95732,Female,72,1,28.0,0,1-2 Year,Yes,44787.0,26.0,43,1
11821,Female,25,1,13.0,1,< 1 Year,No,25093.0,152.0,52,0
280293,Female,22,1,16.0,0,< 1 Year,Yes,28776.0,152.0,228,0
37499,Female,22,1,36.0,0,< 1 Year,No,25600.0,152.0,229,0
356645,Male,46,1,32.0,1,1-2 Year,No,24183.0,26.0,81,0
338068,Male,45,1,8.0,0,1-2 Year,Yes,39812.0,26.0,17,1
186480,Female,31,1,30.0,1,< 1 Year,No,31548.0,152.0,110,0
211698,Female,20,1,36.0,0,< 1 Year,Yes,42130.0,160.0,276,0
143395,Male,75,1,37.0,1,1-2 Year,No,32942.0,128.0,173,0
1992,Male,21,1,22.0,1,< 1 Year,No,2630.0,160.0,181,0
32095,Male,40,1,28.0,1,1-2 Year,Yes,34029.0,26.0,21,0
10187,Male,63,1,8.0,0,1-2 Year,Yes,39483.0,124.0,43,0
294637,Female,55,1,3.0,0,1-2 Year,Yes,19936.0,26.0,291,0
43991,Female,20,1,12.0,1,< 1 Year,No,2630.0,160.0,289,0
197886,Female,29,1,46.0,0,< 1 Year,No,29520.0,152.0,262,0
205279,Female,58,1,28.0,0,> 2 Years,Yes,29156.0,124.0,42,0
334173,Female,50,1,29.0,0,1-2 Year,Yes,35940.0,31.0,188,0
162401,Male,29,1,33.0,0,1-2 Year,Yes,36213.0,156.0,60,0
300234,Male,22,1,50.0,0,< 1 Year,Yes,33303.0,152.0,81,0
107957,Male,44,1,14.0,0,1-2 Year,Yes,23180.0,26.0,210,0
233536,Male,28,1,46.0,0,< 1 Year,Yes,28224.0,152.0,284,0
11733,Male,24,1,17.0,1,< 1 Year,No,36693.0,152.0,64,0
1257,Male,47,1,28.0,0,1-2 Year,Yes,55456.0,124.0,42,0
273284,Female,25,1,28.0,0,< 1 Year,Yes,50170.0,152.0,67,0
71226,Male,24,1,3.0,1,< 1 Year,No,21070.0,152.0,62,0
242874,Female,23,1,18.0,1,< 1 Year,No,28217.0,152.0,15,0
120760,Male,72,1,28.0,1,1-2 Year,No,28704.0,122.0,169,0
334108,Male,23,1,22.0,1,< 1 Year,No,25327.0,152.0,16,0
76426,Male,23,1,18.0,0,< 1 Year,Yes,2630.0,157.0,24,0
190920,Female,50,1,41.0,0,1-2 Year,Yes,34876.0,12.0,269,0
334407,Male,24,1,33.0,1,< 1 Year,No,29377.0,152.0,158,0
260936,Female,50,1,28.0,0,> 2 Years,Yes,82713.0,55.0,15,0
233262,Male,40,1,28.0,1,1-2 Year,Yes,29984.0,122.0,66,0
65080,Female,44,1,28.0,0,1-2 Year,Yes,43254.0,25.0,148,0
229538,Male,54,1,50.0,0,1-2 Year,Yes,2630.0,25.0,117,0
66246,Female,26,1,20.0,1,< 1 Year,No,2630.0,152.0,125,0
141487,Female,44,1,20.0,1,1-2 Year,No,2630.0,124.0,282,0
234974,Male,58,1,21.0,1,1-2 Year,No,30354.0,26.0,20,0
152062,Male,49,1,28.0,0,> 2 Years,Yes,43478.0,26.0,90,1
274584,Male,22,1,8.0,0,< 1 Year,No,43606.0,160.0,232,0
371368,Male,46,1,15.0,1,1-2 Year,No,37134.0,26.0,211,0
109703,Female,78,1,8.0,1,1-2 Year,No,53923.0,124.0,104,0
339563,Female,66,1,28.0,0,> 2 Years,Yes,47100.0,122.0,236,0
39156,Male,38,1,28.0,0,1-2 Year,Yes,58292.0,154.0,81,0
262575,Female,32,1,37.0,1,< 1 Year,No,31193.0,152.0,177,0
71919,Female,36,1,37.0,0,1-2 Year,Yes,2630.0,156.0,244,0
35090,Female,22,1,30.0,1,< 1 Year,No,27302.0,152.0,207,0
9630,Male,24,1,30.0,1,< 1 Year,No,38094.0,152.0,97,0
326556,Male,54,1,39.0,1,1-2 Year,No,32316.0,124.0,101,0
201914,Female,40,1,41.0,0,1-2 Year,Yes,38088.0,12.0,251,1
267177,Female,46,1,8.0,1,1-2 Year,No,33224.0,156.0,123,0
260887,Male,45,1,0.0,0,1-2 Year,Yes,2630.0,124.0,183,0
332083,Male,52,1,41.0,1,1-2 Year,No,32321.0,26.0,148,0
321827,Female,51,1,28.0,1,1-2 Year,No,65405.0,26.0,179,0
367213,Male,28,1,41.0,1,< 1 Year,No,53142.0,152.0,84,0
280990,Male,25,1,13.0,1,< 1 Year,No,39317.0,152.0,156,0
105615,Female,20,1,46.0,1,< 1 Year,No,27566.0,160.0,184,0
35476,Male,41,1,15.0,0,1-2 Year,Yes,24412.0,26.0,111,0
135502,Male,55,1,28.0,0,1-2 Year,No,35705.0,124.0,53,0
27085,Male,74,1,28.0,1,1-2 Year,No,28247.0,26.0,82,0
169454,Female,22,1,35.0,1,< 1 Year,No,28739.0,152.0,166,0
300997,Male,57,1,26.0,0,1-2 Year,Yes,29489.0,22.0,185,0
110098,Female,27,1,50.0,1,< 1 Year,No,41861.0,152.0,65,0
168101,Female,32,1,3.0,1,< 1 Year,No,2630.0,156.0,41,0
149564,Female,26,1,47.0,1,< 1 Year,No,25483.0,152.0,174,0
259695,Male,27,1,8.0,1,< 1 Year,No,23659.0,152.0,110,0
371851,Male,37,1,32.0,0,1-2 Year,Yes,34516.0,124.0,30,0
354570,Male,26,1,8.0,1,< 1 Year,No,58629.0,26.0,163,0
274905,Female,69,1,28.0,0,1-2 Year,Yes,38729.0,26.0,35,0
231642,Male,22,1,8.0,0,< 1 Year,Yes,49389.0,160.0,98,0
309973,Female,43,1,28.0,1,1-2 Year,No,27975.0,122.0,56,0
56815,Male,22,1,15.0,0,< 1 Year,Yes,38948.0,152.0,269,0
85513,Male,64,1,28.0,1,1-2 Year,No,35734.0,124.0,229,0
156739,Female,31,1,8.0,0,< 1 Year,Yes,39103.0,152.0,95,0
215541,Female,23,1,12.0,1,< 1 Year,No,2630.0,151.0,171,0
183880,Male,26,1,50.0,0,< 1 Year,No,2630.0,152.0,41,0
22683,Male,45,1,28.0,0,1-2 Year,Yes,36452.0,54.0,210,1
129683,Male,30,1,28.0,0,< 1 Year,Yes,36160.0,124.0,247,1
6634,Female,27,1,50.0,1,< 1 Year,No,35293.0,152.0,73,0
286147,Female,42,1,28.0,0,1-2 Year,Yes,29815.0,124.0,217,1
184523,Female,40,1,28.0,1,1-2 Year,No,31958.0,26.0,39,0
277254,Male,43,1,43.0,0,1-2 Year,Yes,27671.0,26.0,67,0
237395,Female,21,1,39.0,0,< 1 Year,Yes,23163.0,160.0,105,0
94540,Female,22,1,6.0,1,< 1 Year,No,27697.0,152.0,101,0
377453,Female,38,1,46.0,1,< 1 Year,No,2630.0,1.0,125,0
81786,Female,25,1,28.0,1,< 1 Year,No,23095.0,152.0,129,0
232761,Female,25,1,14.0,1,< 1 Year,No,27658.0,152.0,222,0
258592,Male,23,1,38.0,1,1-2 Year,Yes,45284.0,124.0,157,1
267095,Male,25,1,39.0,1,< 1 Year,No,2630.0,152.0,196,0
332535,Female,65,1,46.0,0,1-2 Year,Yes,34816.0,26.0,214,1
143125,Male,47,1,9.0,0,> 2 Years,Yes,45280.0,124.0,137,0
15748,Female,30,1,36.0,0,< 1 Year,No,32511.0,152.0,161,0
232204,Female,25,1,23.0,1,< 1 Year,No,31260.0,152.0,189,0
158318,Female,23,1,30.0,1,< 1 Year,No,19264.0,152.0,273,0
238219,Male,71,1,50.0,1,1-2 Year,No,2630.0,160.0,220,0
272260,Male,50,1,39.0,0,1-2 Year,Yes,2630.0,26.0,13,1
362847,Male,45,1,43.0,1,1-2 Year,Yes,62993.0,30.0,29,0
337566,Female,23,1,24.0,1,< 1 Year,No,36554.0,152.0,38,0
368137,Male,25,1,50.0,1,< 1 Year,No,26963.0,152.0,55,0
283321,Male,46,1,8.0,0,1-2 Year,Yes,51268.0,26.0,140,0
354736,Male,48,1,37.0,1,1-2 Year,Yes,29273.0,124.0,209,0
174517,Female,23,1,6.0,1,< 1 Year,Yes,2630.0,152.0,249,0
186129,Male,45,1,28.0,0,1-2 Year,Yes,63291.0,124.0,26,1
13628,Male,48,1,8.0,0,1-2 Year,Yes,28093.0,124.0,238,0
256458,Male,54,1,28.0,0,> 2 Years,Yes,58094.0,26.0,29,0
284608,Male,26,1,8.0,0,< 1 Year,Yes,48104.0,152.0,126,0
32907,Male,27,1,28.0,1,< 1 Year,No,51055.0,152.0,48,0
57701,Male,41,1,20.0,0,1-2 Year,Yes,2630.0,26.0,85,0
13308,Male,42,1,8.0,0,1-2 Year,Yes,39078.0,124.0,213,0
40201,Male,57,1,25.0,1,1-2 Year,No,42464.0,26.0,284,0
91430,Female,29,1,35.0,1,< 1 Year,No,33209.0,152.0,118,0
119451,Female,48,1,46.0,0,1-2 Year,Yes,2630.0,26.0,143,1
187872,Male,42,1,10.0,1,1-2 Year,Yes,2630.0,156.0,53,0
144123,Male,42,1,46.0,0,1-2 Year,Yes,2630.0,26.0,139,1
203069,Male,23,1,8.0,1,< 1 Year,No,26023.0,26.0,298,0
375673,Female,21,1,12.0,0,< 1 Year,Yes,27470.0,160.0,253,0
321484,Male,57,1,28.0,0,1-2 Year,Yes,34426.0,26.0,22,0
60833,Male,34,1,14.0,0,1-2 Year,Yes,27359.0,124.0,58,0
63860,Female,22,1,33.0,0,< 1 Year,Yes,36733.0,152.0,102,1
127462,Female,45,1,28.0,1,1-2 Year,No,34534.0,124.0,85,0
246245,Female,69,1,8.0,0,1-2 Year,Yes,34291.0,7.0,99,0
211201,Male,22,1,14.0,1,< 1 Year,No,21112.0,152.0,20,0
147021,Male,21,1,8.0,1,< 1 Year,No,28535.0,152.0,98,0
165783,Male,22,1,32.0,0,< 1 Year,Yes,26594.0,152.0,77,0
42428,Female,22,1,6.0,1,< 1 Year,No,26695.0,152.0,66,0
363493,Male,22,1,40.0,1,< 1 Year,No,36745.0,152.0,232,0
311535,Male,25,1,6.0,1,< 1 Year,No,26149.0,152.0,24,0
107029,Male,26,1,28.0,1,< 1 Year,No,41228.0,152.0,36,0
143426,Male,48,1,28.0,0,1-2 Year,Yes,40203.0,124.0,53,0
49080,Male,27,1,28.0,0,< 1 Year,Yes,34734.0,156.0,45,0
82076,Female,25,1,28.0,1,< 1 Year,No,25430.0,151.0,10,0
339035,Female,24,1,28.0,0,< 1 Year,Yes,39368.0,26.0,89,0
321766,Male,56,1,28.0,0,1-2 Year,Yes,71340.0,26.0,100,1
296184,Male,24,1,37.0,0,< 1 Year,Yes,36272.0,152.0,270,1
247445,Male,29,1,21.0,1,< 1 Year,No,25848.0,152.0,182,0
205841,Male,47,1,46.0,0,1-2 Year,Yes,26716.0,26.0,43,1
163439,Female,22,1,39.0,1,< 1 Year,No,2630.0,152.0,35,0
240397,Male,55,1,28.0,0,1-2 Year,Yes,2630.0,156.0,130,0
218120,Male,34,1,41.0,1,1-2 Year,No,37908.0,124.0,140,0
183557,Male,22,1,2.0,1,< 1 Year,No,2630.0,152.0,21,0
317248,Male,44,1,28.0,0,1-2 Year,Yes,41821.0,124.0,236,1
271880,Female,25,1,26.0,1,< 1 Year,No,30258.0,152.0,262,0
299623,Female,26,1,44.0,1,< 1 Year,No,19197.0,152.0,75,0
313439,Female,25,1,10.0,0,< 1 Year,Yes,2630.0,156.0,35,0
203695,Female,55,1,50.0,0,1-2 Year,Yes,52530.0,8.0,147,0
107746,Male,24,1,28.0,1,< 1 Year,No,25898.0,152.0,205,0
124875,Male,31,1,6.0,1,< 1 Year,No,2630.0,152.0,176,0
204584,Male,22,1,26.0,0,< 1 Year,Yes,2630.0,152.0,271,0
58048,Male,40,1,28.0,1,1-2 Year,Yes,67580.0,124.0,214,0
204472,Female,28,1,3.0,0,1-2 Year,Yes,27637.0,163.0,249,0
74676,Male,51,1,31.0,1,1-2 Year,No,2630.0,26.0,115,0
152245,Female,21,1,47.0,0,< 1 Year,Yes,51227.0,160.0,157,0
231855,Male,48,1,18.0,0,1-2 Year,Yes,27887.0,155.0,156,1
108110,Male,25,1,41.0,0,< 1 Year,Yes,58120.0,152.0,230,1
232548,Male,35,1,6.0,0,1-2 Year,Yes,28475.0,124.0,148,1
4875,Female,26,1,41.0,1,< 1 Year,No,27463.0,152.0,117,0
355737,Male,23,1,32.0,1,< 1 Year,No,30263.0,152.0,239,0
111111,Male,50,1,8.0,1,1-2 Year,No,37744.0,124.0,237,0
251715,Female,47,1,46.0,0,1-2 Year,Yes,38791.0,26.0,227,0
286243,Male,43,1,29.0,0,1-2 Year,Yes,2630.0,163.0,153,0
56307,Male,23,1,9.0,0,< 1 Year,Yes,27704.0,151.0,227,0
3167,Male,26,1,50.0,1,< 1 Year,No,34999.0,152.0,265,0
340699,Female,22,1,28.0,1,< 1 Year,No,48109.0,152.0,57,0
273996,Male,72,1,42.0,1,1-2 Year,Yes,32883.0,30.0,206,0
279603,Female,46,1,29.0,1,1-2 Year,No,29476.0,26.0,88,0
351454,Female,24,1,24.0,1,< 1 Year,No,48942.0,152.0,282,0
187193,Female,43,1,13.0,1,1-2 Year,No,25030.0,152.0,255,0
76889,Male,72,1,43.0,0,1-2 Year,Yes,32697.0,26.0,150,0
10464,Male,20,1,47.0,0,1-2 Year,Yes,2630.0,156.0,65,0
25586,Female,44,1,28.0,0,1-2 Year,Yes,25993.0,26.0,69,0
125405,Female,21,1,49.0,1,< 1 Year,No,34082.0,152.0,142,0
244131,Female,21,1,45.0,1,< 1 Year,No,29694.0,160.0,270,0
237839,Male,51,1,45.0,0,1-2 Year,Yes,25161.0,26.0,248,0
115009,Male,21,1,27.0,1,< 1 Year,Yes,2630.0,160.0,78,0
147373,Female,72,1,28.0,0,1-2 Year,Yes,36087.0,26.0,19,0
105407,Female,21,1,15.0,1,< 1 Year,No,28699.0,152.0,128,0
298738,Male,46,1,41.0,0,1-2 Year,Yes,43350.0,152.0,39,0
163283,Male,24,1,28.0,1,< 1 Year,No,26934.0,152.0,134,0
301925,Female,24,1,28.0,1,< 1 Year,Yes,2630.0,152.0,168,0
161730,Male,53,1,28.0,0,1-2 Year,Yes,46582.0,154.0,220,0
16848,Female,35,1,30.0,1,1-2 Year,No,21419.0,124.0,242,0
62090,Male,53,1,46.0,1,1-2 Year,No,2630.0,26.0,124,0
153345,Male,54,1,15.0,0,1-2 Year,Yes,38304.0,26.0,202,1
300726,Male,59,1,14.0,0,1-2 Year,Yes,31612.0,124.0,101,0
133625,Male,52,1,28.0,0,1-2 Year,Yes,35799.0,124.0,170,0
220307,Female,23,1,35.0,1,< 1 Year,No,29736.0,152.0,275,0
25452,Female,43,1,28.0,0,1-2 Year,Yes,52861.0,26.0,265,0
312059,Male,73,1,3.0,1,1-2 Year,No,2630.0,124.0,158,0
278770,Female,38,1,29.0,0,1-2 Year,Yes,37270.0,154.0,50,1
243264,Female,46,1,28.0,0,1-2 Year,Yes,38094.0,26.0,226,0
308065,Female,23,1,6.0,1,< 1 Year,No,18971.0,152.0,160,0
34268,Male,21,1,36.0,0,< 1 Year,Yes,42932.0,160.0,252,0
240716,Male,24,1,30.0,1,< 1 Year,No,22741.0,152.0,202,0
110153,Female,47,1,13.0,0,1-2 Year,Yes,28452.0,26.0,203,1
54623,Female,28,1,29.0,1,< 1 Year,No,29472.0,152.0,29,0
255860,Male,37,1,18.0,0,1-2 Year,Yes,31397.0,124.0,113,1
352128,Male,49,1,28.0,0,1-2 Year,Yes,40166.0,124.0,23,1
257360,Male,30,1,28.0,1,1-2 Year,No,64250.0,124.0,182,0
263345,Male,45,1,28.0,0,1-2 Year,Yes,45072.0,124.0,141,1
260967,Male,43,1,3.0,0,1-2 Year,Yes,41444.0,26.0,102,0
74565,Male,28,1,30.0,1,< 1 Year,No,29092.0,152.0,90,0
376082,Male,33,1,28.0,0,1-2 Year,Yes,2630.0,156.0,150,0
73260,Male,24,1,8.0,1,< 1 Year,No,35320.0,152.0,297,0
120329,Male,25,1,36.0,1,< 1 Year,No,32392.0,152.0,217,0
293135,Male,47,1,27.0,1,1-2 Year,No,29938.0,26.0,93,0
89504,Male,21,1,1.0,0,< 1 Year,Yes,2630.0,160.0,198,1
153500,Female,67,1,28.0,0,> 2 Years,Yes,34623.0,124.0,297,0
274639,Male,27,1,45.0,0,1-2 Year,Yes,2630.0,124.0,149,1
161738,Male,22,1,29.0,1,< 1 Year,No,28192.0,152.0,117,0
211466,Male,46,1,46.0,0,1-2 Year,Yes,24912.0,93.0,157,0
167596,Female,42,1,46.0,0,1-2 Year,Yes,2630.0,124.0,16,1
252591,Female,44,1,29.0,1,1-2 Year,No,23553.0,152.0,51,0
154337,Male,26,1,6.0,1,< 1 Year,No,2630.0,152.0,180,0
258868,Male,38,1,36.0,0,1-2 Year,Yes,32568.0,154.0,34,0
111233,Male,52,1,39.0,1,1-2 Year,No,30476.0,26.0,284,0
284792,Female,21,1,12.0,1,< 1 Year,No,25919.0,160.0,265,0
242629,Male,62,1,28.0,0,> 2 Years,Yes,52949.0,122.0,165,0
3291,Female,74,1,50.0,0,1-2 Year,Yes,38125.0,30.0,120,0
80456,Male,23,1,4.0,1,< 1 Year,No,33229.0,152.0,245,0
289353,Male,60,1,11.0,0,1-2 Year,Yes,37134.0,26.0,14,0
23069,Male,45,1,28.0,1,1-2 Year,No,35148.0,26.0,260,0
339908,Male,69,1,28.0,0,> 2 Years,Yes,51950.0,3.0,51,1
91660,Male,48,1,8.0,0,1-2 Year,No,40881.0,124.0,192,0
127081,Male,44,1,28.0,0,1-2 Year,Yes,40381.0,26.0,24,0
35032,Male,44,1,6.0,0,1-2 Year,Yes,2630.0,124.0,299,1
192258,Male,51,1,4.0,1,1-2 Year,No,25046.0,124.0,205,0
148312,Male,63,1,28.0,0,1-2 Year,Yes,29350.0,122.0,34,0
335793,Male,21,1,36.0,1,< 1 Year,No,2630.0,152.0,250,0
298428,Male,23,1,10.0,1,< 1 Year,No,31805.0,152.0,79,0
119500,Male,24,1,30.0,1,< 1 Year,No,23587.0,152.0,133,0
179317,Male,27,1,28.0,1,1-2 Year,Yes,2630.0,156.0,276,0
84293,Male,25,1,8.0,1,< 1 Year,No,52068.0,152.0,248,0
308683,Male,20,1,39.0,0,< 1 Year,Yes,36663.0,160.0,24,0
74916,Male,57,1,11.0,1,1-2 Year,No,30047.0,26.0,24,0
257201,Male,46,1,28.0,0,1-2 Year,Yes,32304.0,155.0,67,0
277233,Male,40,1,28.0,0,1-2 Year,Yes,29869.0,124.0,115,1
338266,Male,24,1,34.0,1,< 1 Year,No,2630.0,160.0,44,0
